Season,Commentor,Time posted,yt-simple-endpoint href 2,Comment,style-scope 2,clean_text_sentiment,words,meaningful_words,sentiment_score
1,@Dave062YT,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgxsVOyhOLLmpPbhDNV4AaABAg&pp=0gcJCSIANpG00pGi,There is a cooling off period and this deal was cancelled .They got a private investor to put in the money for I5 % and a lot of free advertizing,11,There is a cooling off period and this deal was cancelled .They got a private investor to put in the money for I5 % and a lot of free advertizing,"['there', 'is', 'a', 'cooling', 'off', 'period', 'and', 'this', 'deal', 'was', 'cancelled', 'they', 'got', 'a', 'private', 'investor', 'to', 'put', 'in', 'the', 'money', 'for', 'i5', 'and', 'a', 'lot', 'of', 'free', 'advertizing']","['cooling', 'period', 'deal', 'cancelled', 'got', 'private', 'investor', 'put', 'money', 'i5', 'lot', 'free', 'advertizing']",0.3182
1,@dro408,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugw0Ib6z9uW7vyjiJxV4AaABAg&pp=0gcJCSIANpG00pGi,"""I hate bugs, I'm out"" -Jenny",36,"""I hate bugs, I'm out"" -Jenny","['i', 'hate', 'bugs', 'i', 'm', 'out', 'jenny']","['hate', 'bugs', 'm', 'jenny']",-0.5719
1,@hickoryham7281,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzTw06YVihJdQdQwNV4AaABAg&pp=0gcJCSIANpG00pGi,"I feel so bad for these guys, you can tell that they put everything I had into this Deal.",75,"I feel so bad for these guys, you can tell that they put everything I had into this Deal.","['i', 'feel', 'so', 'bad', 'for', 'these', 'guys', 'you', 'can', 'tell', 'that', 'they', 'put', 'everything', 'i', 'had', 'into', 'this', 'deal']","['feel', 'bad', 'guys', 'tell', 'put', 'everything', 'deal']",-0.6696
1,@alexawood1588,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzQ_VBLzwK9aJSHe-B4AaABAg,"youtube recommend: just watch one shark tank (: just one (:
me, 3 weeks later: i don’t even live in australia but i don’t remember the last time i wasn’t watching shark tank AUS
youtube: (:<",17,"youtube recommend: just watch one shark tank (: just one (:
me, 3 weeks later: i don’t even live in australia but i don’t remember the last time i wasn’t watching shark tank AUS
youtube: (:<","['youtube', 'recommend', 'just', 'watch', 'one', 'shark', 'tank', 'just', 'one', 'me', '3', 'weeks', 'later', 'i', 'don', 't', 'even', 'live', 'in', 'australia', 'but', 'i', 'don', 't', 'remember', 'the', 'last', 'time', 'i', 'wasn', 't', 'watching', 'shark', 'tank', 'aus', 'youtube']","['youtube', 'recommend', 'watch', 'shark', 'tank', '3', 'weeks', 'later', 'even', 'live', 'australia', 'remember', 'wasn', 'watching', 'shark', 'tank', 'aus', 'youtube']",0.5647
1,@awaisakram8573,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwRNN4r-QC7bdNL_Vl4AaABAg,I love how the Australian sharks get up after a deal is made . Not only the one that invested but all of them,20,I love how the Australian sharks get up after a deal is made . Not only the one that invested but all of them,"['i', 'love', 'how', 'the', 'australian', 'sharks', 'get', 'up', 'after', 'a', 'deal', 'is', 'made', 'not', 'only', 'the', 'one', 'that', 'invested', 'but', 'all', 'of', 'them']","['love', 'australian', 'sharks', 'deal', 'made', 'invested']",0.3818
1,@x3no,4 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgxdUce93uydLDJdjlJ4AaABAg,Not bringing the beer was a fatal mistake,4,Not bringing the beer was a fatal mistake,"['not', 'bringing', 'the', 'beer', 'was', 'a', 'fatal', 'mistake']","['bringing', 'beer', 'fatal', 'mistake']",-0.7096
1,@rohitrikhi,6 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzAlO0ArXyGqag-Zi54AaABAg,"I am from India and this thing won't definitely work there !! Every local group playing cricket has stumps if they play in ground/beach, remaining for the gully(street) cricket, no one gonna buy a cooler for that !!",76,"I am from India and this thing won't definitely work there !! Every local group playing cricket has stumps if they play in ground/beach, remaining for the gully(street) cricket, no one gonna buy a cooler for that !!","['i', 'am', 'from', 'india', 'and', 'this', 'thing', 'won', 't', 'definitely', 'work', 'there', 'every', 'local', 'group', 'playing', 'cricket', 'has', 'stumps', 'if', 'they', 'play', 'in', 'ground', 'beach', 'remaining', 'for', 'the', 'gully', 'street', 'cricket', 'no', 'one', 'gonna', 'buy', 'a', 'cooler', 'for', 'that']","['india', 'thing', 'won', 'definitely', 'work', 'every', 'local', 'group', 'playing', 'cricket', 'stumps', 'play', 'ground', 'beach', 'remaining', 'gully', 'street', 'cricket', 'gonna', 'buy', 'cooler']",-0.3455
1,@sullysstuff1323,4 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugx1sFP5Ae-EEsid2TF4AaABAg,Why have I watched 30 of these videos today and why can’t I stop,8,Why have I watched 30 of these videos today and why can’t I stop,"['why', 'have', 'i', 'watched', '30', 'of', 'these', 'videos', 'today', 'and', 'why', 'can', 't', 'i', 'stop']","['watched', '30', 'videos', 'today', 'stop']",-0.296
1,@mike_majora,3 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgyWWHiKCB8bJCqWnn94AaABAg,I just finished binging all the available Shark Tank U.S. pitches. This is my first AUS one and I'm sooo excited to have so many left to watch,6,I just finished binging all the available Shark Tank U.S. pitches. This is my first AUS one and I'm sooo excited to have so many left to watch,"['i', 'just', 'finished', 'binging', 'all', 'the', 'available', 'shark', 'tank', 'u', 's', 'pitches', 'this', 'is', 'my', 'first', 'aus', 'one', 'and', 'i', 'm', 'sooo', 'excited', 'to', 'have', 'so', 'many', 'left', 'to', 'watch']","['finished', 'binging', 'available', 'shark', 'tank', 'u', 'pitches', 'aus', 'm', 'sooo', 'excited', 'many', 'left', 'watch']",0.34
1,@andrewkelly1093,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugz3i3M_dmG4aHKXYst4AaABAg,When Steve closes his notepad you know he is out,12,When Steve closes his notepad you know he is out,"['when', 'steve', 'closes', 'his', 'notepad', 'you', 'know', 'he', 'is', 'out']","['steve', 'closes', 'notepad', 'know']",0.0
1,@notavk,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwF9228nv9bLn7cIw54AaABAg,"Why would you not have cold beer inside a beer cooler? Especially when you're pitching to investors over national television.

Plus, you want them a little tipsy and loose.",9,"Why would you not have cold beer inside a beer cooler? Especially when you're pitching to investors over national television.

Plus, you want them a little tipsy and loose.","['why', 'would', 'you', 'not', 'have', 'cold', 'beer', 'inside', 'a', 'beer', 'cooler', 'especially', 'when', 'you', 're', 'pitching', 'to', 'investors', 'over', 'national', 'television', 'plus', 'you', 'want', 'them', 'a', 'little', 'tipsy', 'and', 'loose']","['cold', 'beer', 'inside', 'beer', 'cooler', 'especially', 're', 'pitching', 'investors', 'national', 'television', 'plus', 'want', 'tipsy', 'loose']",-0.1868
1,@Comrade_Jason,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwTFy3Nv7uEQjHm6R54AaABAg,The dark-haired lady reminds me of the nice lady who turns out to be the villain.,13,The dark-haired lady reminds me of the nice lady who turns out to be the villain.,"['the', 'dark', 'haired', 'lady', 'reminds', 'me', 'of', 'the', 'nice', 'lady', 'who', 'turns', 'out', 'to', 'be', 'the', 'villain']","['dark', 'haired', 'lady', 'reminds', 'nice', 'lady', 'turns', 'villain']",-0.2023
1,@Leaveblank62,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzxvjvhloEM0WKTgV14AaABAg,"I can’t relate to this Bc I’m from ‘murica and ‘muricans don’t play cricket so for that reason, I’m out",12,"I can’t relate to this Bc I’m from ‘murica and ‘muricans don’t play cricket so for that reason, I’m out","['i', 'can', 't', 'relate', 'to', 'this', 'bc', 'i', 'm', 'from', 'murica', 'and', 'muricans', 'don', 't', 'play', 'cricket', 'so', 'for', 'that', 'reason', 'i', 'm', 'out']","['relate', 'bc', 'm', 'murica', 'muricans', 'play', 'cricket', 'reason', 'm']",0.34
1,@mkkkk.4082,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwmkLB0XPxC1rUvhN94AaABAg,it’s the first time i see naomi offer LMFAO,6,it’s the first time i see naomi offer LMFAO,"['it', 's', 'the', 'first', 'time', 'i', 'see', 'naomi', 'offer', 'lmfao']","['naomi', 'offer', 'lmfao']",0.6408
1,@danielsoriente2426,4 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzP7jtxnRlZvRf5cFB4AaABAg,"Shark: You didn't quit your job, put your marriage in jeopardy and drive yourself to the brink of suicide. You just want it all, with no risk.
Also Shark: I can make 1 phone call and make 200K back + my 20%",6,"Shark: You didn't quit your job, put your marriage in jeopardy and drive yourself to the brink of suicide. You just want it all, with no risk.
Also Shark: I can make 1 phone call and make 200K back + my 20%","['shark', 'you', 'didn', 't', 'quit', 'your', 'job', 'put', 'your', 'marriage', 'in', 'jeopardy', 'and', 'drive', 'yourself', 'to', 'the', 'brink', 'of', 'suicide', 'you', 'just', 'want', 'it', 'all', 'with', 'no', 'risk', 'also', 'shark', 'i', 'can', 'make', '1', 'phone', 'call', 'and', 'make', '200k', 'back', 'my', '20']","['shark', 'didn', 'quit', 'job', 'put', 'marriage', 'jeopardy', 'drive', 'brink', 'suicide', 'want', 'risk', 'shark', 'make', '1', 'phone', 'call', 'make', '200k', 'back', '20']",-0.7569
1,@BenCotten,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzN5TOByL4lztQMdmV4AaABAg,I had no idea that Hugh Jackman's kid brother was into cricket.,16,I had no idea that Hugh Jackman's kid brother was into cricket.,"['i', 'had', 'no', 'idea', 'that', 'hugh', 'jackman', 's', 'kid', 'brother', 'was', 'into', 'cricket']","['idea', 'hugh', 'jackman', 'kid', 'brother', 'cricket']",-0.296
1,@S3Mi87,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwIle0XcRambBZbh_l4AaABAg,"@ ""I'm not going to take any risks, I'm waiting for 100% secure offers"" LOL",5,"@ ""I'm not going to take any risks, I'm waiting for 100% secure offers"" LOL","['i', 'm', 'not', 'going', 'to', 'take', 'any', 'risks', 'i', 'm', 'waiting', 'for', '100', 'secure', 'offers', 'lol']","['m', 'going', 'take', 'risks', 'm', 'waiting', '100', 'secure', 'offers', 'lol']",0.5904
1,@antoniomargallo5317,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzM7bbntMBQIlFXabd4AaABAg,In Australia beach crickets must be huge ... they deal with them with a freaking bat.,4,In Australia beach crickets must be huge ... they deal with them with a freaking bat.,"['in', 'australia', 'beach', 'crickets', 'must', 'be', 'huge', 'they', 'deal', 'with', 'them', 'with', 'a', 'freaking', 'bat']","['australia', 'beach', 'crickets', 'must', 'huge', 'deal', 'freaking', 'bat']",-0.128
1,@R20966,6 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzPcTkNOd5nQNzLBg94AaABAg,Never take a risk if it will put your family in trouble.,29,Never take a risk if it will put your family in trouble.,"['never', 'take', 'a', 'risk', 'if', 'it', 'will', 'put', 'your', 'family', 'in', 'trouble']","['never', 'take', 'risk', 'put', 'family', 'trouble']",-0.223
1,@lewisclout2411,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwgQ8V_0HdFbIr0ORR4AaABAg,Good luck selling these here in the UK. The closest thing we have to a beach is a freezing cold rat filled river.,3,Good luck selling these here in the UK. The closest thing we have to a beach is a freezing cold rat filled river.,"['good', 'luck', 'selling', 'these', 'here', 'in', 'the', 'uk', 'the', 'closest', 'thing', 'we', 'have', 'to', 'a', 'beach', 'is', 'a', 'freezing', 'cold', 'rat', 'filled', 'river']","['good', 'luck', 'selling', 'uk', 'closest', 'thing', 'beach', 'freezing', 'cold', 'rat', 'filled', 'river']",0.6705
1,@lulacraftbyjess8064,4 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgxiEnreB-ki8Rx90ll4AaABAg,I fell into the void of say yes to the dress and when i thought I was out I fell into the shark tank void...,2,I fell into the void of say yes to the dress and when i thought I was out I fell into the shark tank void...,"['i', 'fell', 'into', 'the', 'void', 'of', 'say', 'yes', 'to', 'the', 'dress', 'and', 'when', 'i', 'thought', 'i', 'was', 'out', 'i', 'fell', 'into', 'the', 'shark', 'tank', 'void']","['fell', 'void', 'yes', 'dress', 'thought', 'fell', 'shark', 'tank', 'void']",0.4019
1,@alphabet7621,6 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwuCnQ9HJncU4Sl4G14AaABAg,I don’t see why they can’t put their family before everything out. I see it as a selfish move from the Sharks,58,I don’t see why they can’t put their family before everything out. I see it as a selfish move from the Sharks,"['i', 'don', 't', 'see', 'why', 'they', 'can', 't', 'put', 'their', 'family', 'before', 'everything', 'out', 'i', 'see', 'it', 'as', 'a', 'selfish', 'move', 'from', 'the', 'sharks']","['put', 'family', 'everything', 'selfish', 'move', 'sharks']",-0.4767
1,@binarysignals9593,6 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgxtyDqnF2ykAFF_oZt4AaABAg,Jenny: I am OUT,33,Jenny: I am OUT,"['jenny', 'i', 'am', 'out']",['jenny'],0.0
1,@Whyexes,3 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugyml94erNn-UY1xE_Z4AaABAg,"Them sustaining their careers and home life seems like a smart decision to me. They are doing a job AND trying to start a business, is that not hard work? 

I mean god damn, right before this I watched a clip of a lady who had 2 sons living at home, quit her job  sold her home to create her business and the sharks didnt invest in it, so that lady is on her ass.",5,"Them sustaining their careers and home life seems like a smart decision to me. They are doing a job AND trying to start a business, is that not hard work? 

I mean god damn, right before this I watched a clip of a lady who had 2 sons living at home, quit her job  sold her home to create her business and the sharks didnt invest in it, so that lady is on her ass.","['them', 'sustaining', 'their', 'careers', 'and', 'home', 'life', 'seems', 'like', 'a', 'smart', 'decision', 'to', 'me', 'they', 'are', 'doing', 'a', 'job', 'and', 'trying', 'to', 'start', 'a', 'business', 'is', 'that', 'not', 'hard', 'work', 'i', 'mean', 'god', 'damn', 'right', 'before', 'this', 'i', 'watched', 'a', 'clip', 'of', 'a', 'lady', 'who', 'had', '2', 'sons', 'living', 'at', 'home', 'quit', 'her', 'job', 'sold', 'her', 'home', 'to', 'create', 'her', 'business', 'and', 'the', 'sharks', 'didnt', 'invest', 'in', 'it', 'so', 'that', 'lady', 'is', 'on', 'her', 'ass']","['sustaining', 'careers', 'home', 'life', 'seems', 'like', 'smart', 'decision', 'job', 'trying', 'start', 'business', 'hard', 'work', 'mean', 'god', 'damn', 'right', 'watched', 'clip', 'lady', '2', 'sons', 'living', 'home', 'quit', 'job', 'sold', 'home', 'create', 'business', 'sharks', 'didnt', 'invest', 'lady', 'ass']",0.3603
1,@MikoyAvenue,4 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgzU41J-n79vUDLAwxJ4AaABAg&pp=0gcJCSIANpG00pGi,That tall guy scares me especially when he goes on close-up hahaha,2,That tall guy scares me especially when he goes on close-up hahaha,"['that', 'tall', 'guy', 'scares', 'me', 'especially', 'when', 'he', 'goes', 'on', 'close', 'up', 'hahaha']","['tall', 'guy', 'scares', 'especially', 'goes', 'close', 'hahaha']",0.296
1,@Argumemnon,5 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=Ugzj0Ku_aqACeOCXVoN4AaABAg,150k a year and he makes it sound like money's tight.,58,150k a year and he makes it sound like money's tight.,"['150k', 'a', 'year', 'and', 'he', 'makes', 'it', 'sound', 'like', 'money', 's', 'tight']","['150k', 'year', 'makes', 'sound', 'like', 'money', 'tight']",0.3612
1,@FM-dm8xj,2 years ago,https://www.youtube.com/watch?v=UVik4I48Ee0&lc=UgwzgyLLmbYnpuhoe9Z4AaABAg,"They really shot themselves in the foot by saying ""this comes second"".",1,"They really shot themselves in the foot by saying ""this comes second"".","['they', 'really', 'shot', 'themselves', 'in', 'the', 'foot', 'by', 'saying', 'this', 'comes', 'second']","['really', 'shot', 'foot', 'saying', 'comes', 'second']",0.0
